time,sfc_z_cm,abaqus_z_cm,z_cm_abs_error,sfc_min_gap,abaqus_min_gap,min_gap_abs_error,sfc_max_von_mises,abaqus_max_von_mises,von_mises_abs_error,sfc_max_strain_norm,abaqus_max_strain_norm,strain_norm_abs_error,sfc_p95_von_mises,abaqus_p95_von_mises,p95_von_mises_abs_error,sfc_volume_mean_von_mises,abaqus_volume_mean_von_mises,volume_mean_von_mises_abs_error,sfc_p95_strain_norm,abaqus_p95_strain_norm,p95_strain_norm_abs_error,sfc_volume_mean_strain_norm,abaqus_volume_mean_strain_norm,volume_mean_strain_norm_abs_error,sfc_normal_force_z,abaqus_normal_force_z,normal_force_z_abs_error,sfc_contact_energy,abaqus_contact_energy,contact_energy_abs_error,sfc_active_contact_area,abaqus_active_contact_area,active_contact_area_abs_error
0.129,0.0699216079336512,0.06992408039412319,2.4724604719972287e-06,0.019921538103534576,0.020492287490994958,0.0005707493874603821,9170.345995729935,8968.878162931083,201.4678327988513,0.00025247252813006995,0.0003271487477296799,7.467621959960995e-05,8481.257160267141,8377.051928090837,104.20523217630398,4382.986285513326,4305.439246774644,77.5470387386822,0.00021103309664644205,0.0002587902407521109,4.7757144105668855e-05,0.00011142284378517477,0.00013603739866461837,2.46145548794436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.06993966645923473,0.06994229477268954,2.6283134548082954e-06,0.01993571932548065,0.02050632843050038,0.0005706091050197287,9052.19705503132,8936.828307469295,115.36874756202451,0.00021127022966816825,0.00026588191074521073,5.4611681077042484e-05,8999.19909280963,8860.969796103398,138.22929670623125,4159.191695525869,4104.274987061603,54.916708464266776,0.0002015715773105615,0.00023029214616652373,2.8720568855962236e-05,0.00010719412423311553,0.00012974563071176448,2.255150647864896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.131,0.0699479149848183,0.06995069919921384,2.7842143955486565e-06,0.01993729076458818,0.020509146070798043,0.0005718553062098626,13638.945825412397,13343.369810707853,295.5760147045439,0.0003163185743332313,0.0003506321836500072,3.431360931677586e-05,13537.610491236468,13217.828389917859,319.7821013186094,5768.772050291297,5684.158667761159,84.61338253013764,0.00031113901844583393,0.00033694871317199715,2.5809694726163217e-05,0.00014413137220937192,0.00016898504645878286,2.4853674249410943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.132,0.06994635351040185,0.0699493180497279,2.9645393260502306e-06,0.019947553610650665,0.02051718176745791,0.0005696281568072434,15978.677605134093,16483.745099318137,505.06749418404434,0.0004052659151222381,0.0005077351966440066,0.00010246928152176846,15577.676948693226,16066.237041703764,488.56009301053746,5340.517047319989,5320.05368355393,20.463363766059047,0.0003946946878446407,0.0004927024097444665,9.800772189982578e-05,0.00014228313618542691,0.00017797020881211517,3.568707262668826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133,0.06993498203598539,0.06993810250340728,3.1204674218882067e-06,0.019928843851661566,0.0204996466546605,0.0005708028029989334,10961.62573165292,11114.082711249985,152.45697959706376,0.00029241789540798864,0.00038322589456931896,9.080799916133032e-05,10685.66449150022,10818.049565459667,132.38507395944725,4173.065079441804,4278.288259278377,105.22317983657285,0.0002836593629998366,0.0003657261017193092,8.206673871947263e-05,0.00011414067816794246,0.00015225231867880081,3.8111640510858356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.134,0.06991380056156893,0.06991707698026232,3.2764186933958994e-06,0.019915320315300158,0.020486815121163175,0.0005714948058630175,6555.491759526655,6253.678032348616,301.8137271780388,0.0001509032288446573,0.00019031899939652764,3.941577055187033e-05,6430.299287829928,6232.945363283467,197.3539245464617,4575.670365735432,4426.712314899311,148.9580508361205,0.000149058032782542,0.00018189303586430434,3.283500308176235e-05,0.00011020498108668808,0.00012624840581790652,1.604342473121844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.135,0.0698828090871525,0.0698862167341684,3.4076470158961314e-06,0.01988960170365243,0.020460506071546262,0.0005709043678938305,9611.07818141914,9496.460830415972,114.61735100316764,0.00021701284132526893,0.00025338990085236663,3.6377059527097696e-05,9317.236200420615,9200.98031520412,116.25588521649479,5276.4698260537725,5170.8084778220655,105.66134823170705,0.00021230162590054816,0.00025204223646107735,3.974061056052919e-05,0.00012646051866916454,0.00014112843555826225,1.4667916889097714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.136,0.06984200761273604,0.06984557134508557,3.5637323495263384e-06,0.019842812335473053,0.020413934907696437,0.0005711225722233836,11062.009711013783,10744.90455511126,317.1051559025236,0.0002764080063065989,0.0003337309184603772,5.7322912153778295e-05,10775.155959151187,10439.488636480459,335.667322670728,4587.524106483058,4514.676686552393,72.84741993066473,0.000255370430078453,0.000282847553816834,2.7477123738381013e-05,0.0001194119498256515,0.00014288672682800495,2.347477700235345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.137,0.06979139613831961,0.06979511589024888,3.7197519292681003e-06,0.019794161884468107,0.020365145802447363,0.0005709839179792557,5587.652552436805,5592.068514777222,4.415962340416627,0.0001680800366212603,0.00023803816484786744,6.995812822660713e-05,5521.995938536042,5573.790680393253,51.79474185721119,4059.2051005442245,4022.8843368268504,36.32076371737412,0.00016211674414327276,0.0002269623052321765,6.484556108890373e-05,0.00011114936677214949,0.0001393006332685139,2.8151266496364414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.138,0.06973097466390316,0.0697348504597039,3.875795800745152e-06,0.01973069633978726,0.020302324884927184,0.0005716285451399239,8828.885828877248,8191.450157847439,637.4356710298089,0.0002673574009567381,0.00035028953506780386,8.293213411106576e-05,8164.874307346897,8111.71564505274,53.158662294156784,5431.893577810369,5339.2172829457595,92.67629486460919,0.0001980773427679249,0.00024070902074635548,4.263167797843059e-05,0.0001336154889859087,0.00015724584309550953,2.3630354109600843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.139,0.06966074318948672,0.06966477404220126,4.030852714539956e-06,0.019656506193500522,0.020229062047083676,0.0005725558535831544,8485.334089988373,8342.779806153714,142.55428383465915,0.00021227450404098832,0.0002943459831787363,8.207147913774797e-05,8205.228821342696,8061.990680781767,143.23814056092942,6180.852915334829,6093.382484429546,87.47043090528314,0.00020961255575259788,0.0002873108462254061,7.76982904728082e-05,0.00015342907020296742,0.00018399610401558794,3.056703381262052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.06958070171507028,0.06958491360199602,4.211886925745145e-06,0.019584671147883075,0.020156607893183465,0.0005719367453003894,7693.3566064830675,7481.896227115174,211.46037936789344,0.00022308195862885143,0.00031196266257719124,8.888070394833981e-05,7572.861220007064,7279.21937567,293.64184433706396,4925.767597031064,4982.135647477598,56.36805044653374,0.00021914772809755232,0.00030496851952722286,8.582079142967054e-05,0.00012372733582562172,0.00014885578692817565,2.5128451102553932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14100000000000001,0.06949085024065384,0.0694952182360277,4.3679953738579025e-06,0.01949557370446353,0.020066985526710702,0.0005714118222471705,9957.036292857543,9210.502815544776,746.533477312767,0.00023079117272704837,0.0002327985346163387,2.0073618892903406e-06,8421.962698794234,8207.898060240555,214.06463855367838,4159.1169310507685,4099.4722935491545,59.64463750161394,0.00020465463776248507,0.00022268052113401902,1.8025883371533953e-05,0.00010725185243968451,0.0001283739867649109,2.112213432522639e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14200000000000002,0.06939118876623741,0.06939568757113289,4.498804895475272e-06,0.01938991986968659,0.019963071840552408,0.0005731519708658192,13746.735626174845,13124.932364731229,621.8032614436161,0.0003316239749986957,0.00037531767905105227,4.369370405235659e-05,10474.141690164419,10170.379727907934,303.7619622564853,5707.510151172426,5589.366688014073,118.14346315835337,0.0002500004775012609,0.00028959253523790486,3.959205773664394e-05,0.0001417455433766135,0.00016365170943983827,2.1906166063224752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14300000000000002,0.069281717291821,0.06928637230476256,4.655012941556791e-06,0.019288184763639676,0.01986055820589399,0.000572373442254314,7636.5157838162595,7368.467217262898,268.0485665533615,0.00018242092942939936,0.00024931776243262326,6.68968330032239e-05,7542.955047800321,7322.252425563525,220.70262223679583,5282.061180133796,5182.646950871546,99.41422926225005,0.0001819029516393823,0.00024781823002155716,6.591527838217486e-05,0.00013679424588174314,0.00016793640881679033,3.114216293504719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14400000000000002,0.0691624358174046,0.06916724701309848,4.811195693885106e-06,0.019158448216271627,0.019731605713067337,0.00057315749679571,8681.463082632446,8468.80468294397,212.6583996884765,0.00020391527871570114,0.000231470682135059,2.755540341935786e-05,8648.888553089553,8463.032344693313,185.85620839624062,3371.5362554231046,3362.4112074633254,9.125047959779295,0.00019929762105878223,0.0002204262287588746,2.1128607700092374e-05,8.917917622722209e-05,0.00011063912161438696,2.1459945387164873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14500000000000002,0.06903334434298822,0.06903831173764433,4.96739465610796e-06,0.019028214705964625,0.01960130130878619,0.0005730866028215639,8686.220677555431,8589.100912086798,97.11976546863298,0.00022054410663443463,0.0002747400377051056,5.419593107067094e-05,8625.484343508584,8476.464843021302,149.01950048728213,4515.467778760722,4445.166736906654,70.30104185406799,0.00020741727887623859,0.00024101288129698957,3.3595602420750985e-05,0.00011379272721116082,0.00013119021865072767,1.7397491439566853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14600000000000002,0.06889444286857183,0.06889956443868893,5.121570117103125e-06,0.01889166337588022,0.01946441801239465,0.0005727546365144297,16506.029195149436,16326.774826717263,179.25436843217358,0.000379599534349239,0.0004355472951056026,5.59477607563636e-05,16277.55937008361,16106.090868905594,171.4685011780166,5756.075463197271,5662.71605233048,93.35941086679122,0.0003788984394253875,0.0004284616741518184,4.956323472643092e-05,0.00014464752970047757,0.0001675636818624564,2.291615216197884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14700000000000002,0.06874573139415543,0.0687510346328502,5.303238694770451e-06,0.01873714131002097,0.0193109294073057,0.000573788097284731,10361.783314402719,11086.571594264064,724.7882798613446,0.0002581444039527815,0.00034633583474632645,8.819143079354493e-05,10092.681954193728,10344.30578310401,251.6238289102821,4862.569567381611,4897.633957185312,35.06438980370149,0.0002557352959173111,0.00033260357439982604,7.686827848251494e-05,0.00013512513973623286,0.00017685420437621083,4.1729064639977974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14800000000000002,0.0685872099197391,0.06859266937914822,5.459459409121181e-06,0.018589186885295487,0.01916249887144211,0.0005733119861466227,8898.7860799157,9780.164094774533,881.3780148588321,0.0002448075235743985,0.0003593073590587811,0.00011449983548438258,4620.689385751972,4460.570737083875,160.11864866809628,3198.059547550614,3280.695707138635,82.6361595880212,0.00012459362256943808,0.0001640750083527266,3.948138578328852e-05,8.13357729315253e-05,0.00010476734229216383,2.3431569360638538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14900000000000002,0.06841887844532275,0.06842446821284313,5.589767520380873e-06,0.018424936776339138,0.018997643306033107,0.0005727065296939685,8409.912038164553,8631.0908031722,221.17876500764578,0.00021149339282693045,0.00027243299230283563,6.0939599475905176e-05,7857.476629409495,7628.35109552261,229.12553388688502,5069.781858380232,4943.650831411493,126.1310269687392,0.00020576347403155105,0.0002640545506040835,5.829107657253244e-05,0.00012360059479793724,0.00014169515904547067,1.8094564247533428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15000000000000002,0.06824073697090643,0.06824648309158557,5.74612067913427e-06,0.01824198245249417,0.018815365328418727,0.0005733828759245559,11675.08888353462,11525.505086925294,149.58379660932587,0.00025418966238338804,0.0002664898732423763,1.2300210858988284e-05,11603.055894229276,11450.593577990534,152.46231623874155,5474.457357027362,5359.67055815579,114.7867988715725,0.0002534067981439139,0.0002619123779893259,8.505579845412043e-06,0.00013435691259328019,0.00014879118457888238,1.443427198560219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15100000000000002,0.06805278549649015,0.06805868785292749,5.9023564373400506e-06,0.01805392904063998,0.01862797991159127,0.0005740508709512898,7984.578951238125,7142.081712955764,842.4972382823616,0.00023631945853470047,0.0002936693659650933,5.734990743039281e-05,6518.393504394539,6509.161176549215,9.232327845324107,4133.15123523106,4080.5292485307555,52.62198670030466,0.00019418515021146562,0.00026180546457782824,6.762031436636262e-05,0.00011933466691614567,0.00014995123186930924,3.061656495316356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15200000000000002,0.06785502402207387,0.06786108260727385,6.058585199975042e-06,0.017857012480249526,0.01843021087182435,0.0005731983915748251,7197.232169849357,7060.620141528422,136.61202832093477,0.00020846705707720155,0.00028563187712998556,7.716482005278402e-05,6767.248558150493,6641.664659302767,125.58389884772623,4135.510845989212,4063.3973685681112,72.11347742110047,0.0001897712540167445,0.00025288881450059,6.311756048384552e-05,0.00010725744497224863,0.0001243298265606913,1.7072381588442663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15300000000000002,0.06764745254765764,0.06765366447277679,6.211925119153916e-06,0.01764074810620517,0.01821558018508686,0.0005748320788816902,12361.370227333127,12147.80521804276,213.56500929036702,0.0003538343844196375,0.000480816988321491,0.00012698260390185353,12276.871202961782,12052.975975035597,223.89522792618482,6419.998061572394,6287.627028980165,132.3710325922293,0.00034770650352074575,0.0004662966163889477,0.00011859011286820194,0.00015867128743797258,0.00018689888166353099,2.8227594225558407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15400000000000003,0.06743007107324142,0.06743643918231522,6.368109073798256e-06,0.017432058857872645,0.01800602705856659,0.0005739682006939452,8110.090465489633,8095.698519101414,14.391946388219367,0.00020026475069167974,0.00024712107414407846,4.685632345239872e-05,8109.471297871204,8088.935240331302,20.536057539901776,5495.9714448211425,5429.963945646054,66.00749917508892,0.00020014000469135653,0.00024591763312038816,4.5777628429031624e-05,0.00012849512242027122,0.00014335231529125135,1.485719287098013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.155,0.06720287959882525,0.06720943015705837,6.5505582331204515e-06,0.017202819287724012,0.01777672026847327,0.0005739009807492583,11168.694082239675,10537.388140173756,631.3059420659192,0.000302296638499522,0.0003710954914593466,6.879885295982458e-05,5722.875247349176,5791.890778740454,69.01553139127827,2882.904948871117,2884.0294518025075,1.1245029313904524,0.0001518580350426541,0.00019792869062340676,4.607065558075266e-05,8.554635670341515e-05,0.00011002452235784143,2.4478165654426284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.156,0.06696587812440909,0.06697258514720726,6.7070227981747e-06,0.016965124625572075,0.017540752406164845,0.0005756277805927697,9096.266309678324,9404.135040559859,307.86873088153516,0.0002477294887964961,0.000284207064664322,3.64775758678259e-05,8856.767245947605,8908.660896484571,51.89365053696565,4265.174716448524,4077.940464909994,187.23425153853032,0.0002168811831422203,0.0002808954542284593,6.4014271086239e-05,0.00010432931960245287,0.00011440020689713425,1.0070887294681376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.157,0.06671906664999298,0.0667259035482186,6.836898225615062e-06,0.016727892678117705,0.017301819586083164,0.0005739269079654587,7973.82866600297,7814.887051824772,158.9416141781976,0.0002354631219729129,0.00030498910372987476,6.952598175696186e-05,7794.524929223388,7571.660087514456,222.86484170893254,6186.815520357983,6066.338174985,120.47734537298311,0.00019551531689393736,0.0002611781440816194,6.566282718768203e-05,0.00015817058591540822,0.00019140016134809227,3.322957543268405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.158,0.06646244517557691,0.06646943847286818,6.993297291271738e-06,0.016459043363234834,0.017034627223751958,0.0005755838605171239,7933.6026049870525,7626.546473295756,307.0561316912963,0.00019404085939534604,0.00023472028095913942,4.0679421563793376e-05,7830.4010474059405,7474.353741821272,356.0473055846687,4119.861559823547,4061.312739615115,58.54882020843252,0.0001916835027114616,0.00023204028766143095,4.0356784949969354e-05,0.00010342148973757661,0.00012091115611592141,1.7489666378344806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.159,0.06619601370116088,0.066203163427953,7.1497267921244445e-06,0.016194445921161205,0.016769364735335884,0.0005749188141746797,10385.126213967154,10223.049761693343,162.0764522738118,0.00025364570238476996,0.0003078767159768508,5.423101359208082e-05,10347.613100590943,10205.021797958552,142.59130263239058,3486.429299414121,3428.7060749062393,57.723224507881696,0.00025278275032893826,0.00030462117010903605,5.1838419780097795e-05,9.563892858413318e-05,0.00011509475553241292,1.9455826948279746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0659197722267449,0.06592707843126186,7.306204516957515e-06,0.015914918068489,0.01649074958722837,0.0005758315187393698,15012.806731731487,14805.040610150672,207.7661215808148,0.00034194644776042285,0.0003976395192626773,5.569307150225447e-05,14424.377005753642,14242.779754954461,181.59725079918098,5760.989685744681,5623.299859327246,137.68982641743514,0.00033907811726715815,0.0003723257744592539,3.324765719209575e-05,0.00014746597639347207,0.00016802987544731267,2.0563899053840598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,0.06563372075232898,0.06564117929109159,7.458538762605826e-06,0.01562834615778957,0.016203624883202428,0.0005752787254128568,13566.197189554143,13418.133465105238,148.0637244489044,0.00036385082179773303,0.00046339004064083086,9.953921884309783e-05,11536.247945002115,11414.40837956021,121.8395654419055,5892.78725624483,5777.058894264842,115.72836197998822,0.00026227573443048975,0.00031462068865248784,5.234495422199809e-05,0.00015277033809426658,0.00018297333113673488,3.0202993042468304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.162,0.06533785927791312,0.06534550094676346,7.6416688503389e-06,0.015338690850920277,0.015914298342966808,0.0005756074920465308,6109.7661859451155,6341.076696139775,231.3105101946594,0.00016897684248255178,0.0002410855474916394,7.210870500908763e-05,6074.2490600755145,6263.179416869853,188.93035679433888,3347.9368769185094,3472.2767214204914,124.33984450198204,0.00016333322845812957,0.00023450271915531742,7.116949069718785e-05,9.207134113378122e-05,0.00011954051497045438,2.7469173836673156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.163,0.0650321878034973,0.06503998589675403,7.798093256725092e-06,0.015038512178175284,0.015612656465128806,0.0005741442869535221,7894.961604704226,6870.6264663186,1024.3351383856261,0.00021254843423632036,0.00024323087052913924,3.068243629281888e-05,5533.048408503043,5550.320376462499,17.27196795945565,3842.548397469653,3611.3429663961324,231.20543107352069,0.0001659728630058587,0.000233891872274096,6.79190092682373e-05,9.699160699276338e-05,0.00011251467969437388,1.55230727016105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.164,0.06471670632908155,0.06472463383325339,7.927504171834077e-06,0.014715755243012607,0.01529228640162483,0.0005765311586122222,12805.464798464705,12578.04401601743,227.420782447276,0.0002768210461928005,0.00028026910970336584,3.4480635105653217e-06,12363.565489761217,12132.706508425517,230.85898133569935,5452.659661826039,5341.206930536831,111.4527312892078,0.00027031259414256483,0.00027802965896631305,7.717064823748224e-06,0.000132806006932476,0.00015193348167067466,1.9127474738198644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.165,0.06439141485466589,0.06439949887901923,8.08402435334421e-06,0.01439998058734687,0.014974829018655432,0.0005748484313085611,11192.317104600905,11231.31419320412,38.99708860321516,0.0002834411541904811,0.0003511844526183646,6.774329842788353e-05,10271.475830982721,10185.089107256743,86.3867237259783,4611.360813445222,4545.45338068556,65.9074327596627,0.00024038157802148426,0.0002782619696911977,3.7880391669713436e-05,0.00012073377645253508,0.0001434079489616048,2.2674172509069712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.166,0.0640563133802503,0.0640645538272646,8.24044701430715e-06,0.014057490921283278,0.014633526793265147,0.0005760358719818694,8429.410690654902,8357.88725020991,71.52344044499296,0.0002515777987294839,0.00034537039655217175,9.379259782268788e-05,7881.486133345142,7894.905111938957,13.418978593815154,3494.0792779125095,3447.8469567041466,46.23232120836292,0.00022305334149145495,0.0003054865619732822,8.243322048182724e-05,0.00010001156639894149,0.0001248584464467011,2.4846880047759613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.167,0.06371140190583477,0.06371979880231754,8.396896482770755e-06,0.013706964503913472,0.014283404879776716,0.0005764403758632443,8313.548395337135,8072.799774039516,240.74862129761914,0.00023690337168398042,0.0003167326992288407,7.982932754486028e-05,8200.709070828549,7937.195217174906,263.5138536536424,5561.515816928954,5449.227798801474,112.28801812748043,0.00023315875323091765,0.0003092893034863035,7.613055025538584e-05,0.00014047029819801176,0.00016599555804298872,2.5525259844976953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.168,0.06335668043141933,0.06336522893405684,8.548502637512057e-06,0.013357546818850468,0.013933697082275567,0.0005761502634250987,10997.052727561111,10595.345141792928,401.707585768183,0.0003089722230987943,0.00041152437847202767,0.00010255215537323338,10758.313453947983,10341.75535462748,416.55809932050397,6475.710182819994,6362.124732237494,113.58545058250002,0.00025964902078281685,0.00028846469825405597,2.8815677471239116e-05,0.00015816954159834906,0.00018305567372326088,2.488613212491182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.169,0.06299214895700397,0.06300085406301197,8.705106007991792e-06,0.012986409361978939,0.013563542300206484,0.0005771329382275453,7798.609947270962,7650.6449586504095,147.9649886205525,0.0001908555011704398,0.00022031103633180911,2.9455535161369302e-05,7590.556845845942,7454.54806701664,136.00877882930217,4030.9037876878792,3975.0629261526365,55.840861535242766,0.00018738747349266122,0.00021024956282464577,2.2862089331984558e-05,0.0001016509718903428,0.0001171167454576619,1.5465773567319103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.06261780748258869,0.06262669645549647,8.888972907780679e-06,0.012620040326591354,0.013196795437429664,0.0005767551108383107,7804.733379882847,7460.559057943114,344.1743219397331,0.0002442696811134833,0.0002821059415195842,3.783626040610089e-05,6664.145139445161,6515.267442502088,148.8776969430728,3575.7762159055123,3396.3590690184355,179.4171468870768,0.00019593008198807172,0.00027840653090523105,8.247644891715933e-05,9.708227688154408e-05,0.00011292944041484704,1.584716353330296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.171,0.0622336560081735,0.06224267384975243,9.017841578931596e-06,0.012238050324141988,0.012814792203438164,0.0005767418792961762,10096.626853806414,9783.26715126849,313.359702537924,0.00022532265063761835,0.0002691673876603499,4.384473702273155e-05,9754.482251526497,9451.63856564098,302.8436858855166,5957.8565198383485,5820.2540414431605,137.60247839518797,0.000217108340831208,0.000267500322533332,5.0391981702124024e-05,0.0001493917791114852,0.00017448490955320793,2.509313044172273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17200000000000001,0.06183969453375842,0.06184886932712552,9.174793367101863e-06,0.011837056271317288,0.0124149134762208,0.0005778572049035119,7506.425823141383,7439.272311444727,67.1535116966561,0.00021128361751743575,0.00028518331238378626,7.389969486635051e-05,7327.421208628298,7228.99145826076,98.42975036753796,5805.041734923344,5716.010959430176,89.03077549316822,0.00020414836905221077,0.0002774261016076729,7.327773255546213e-05,0.00014668070407797732,0.00017860569783738353,3.1924993759406214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17300000000000001,0.061435923059343416,0.0614452551127196,9.3320533761862e-06,0.011434259873439384,0.012011516874332308,0.000577257000892924,8708.151969139333,8638.382109421198,69.7698597181352,0.00021764224824571951,0.00027231693482925804,5.467468658353853e-05,8672.22256377025,8629.604593768609,42.61797000164188,3595.7071293658505,3561.078162037122,34.62896732872832,0.00021281445761350872,0.0002593267870156943,4.6512329402185587e-05,9.364321055258743e-05,0.00011663786501058007,2.299465445799263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17400000000000002,0.06102234158492853,0.06103183023648811,9.488651559579064e-06,0.011020154146402778,0.011597467887302227,0.0005773137408994489,11552.914117695047,11387.111145915798,165.80297177924876,0.0002775694027918377,0.0003279783213052024,5.04089185133647e-05,10990.59524298853,10843.620024076741,146.97521891178803,4293.63718313877,4227.018385043522,66.61879809524726,0.0002662891223770824,0.0003132953246971984,4.7006202320116e-05,0.00011330956535084942,0.00013680224815900089,2.3492682808151462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17500000000000002,0.060598950110513757,0.06060858931306851,9.639202554756476e-06,0.0105923254165894,0.011170027226965957,0.0005777018103765574,13876.487672883863,13756.500190665713,119.98748221815003,0.0004032709101079748,0.0005242409774457665,0.00012097006733779173,13457.97820233408,13361.87362178844,96.10458054563969,5779.310146159861,5671.66044082474,107.64970533512042,0.0003165044848299004,0.0003523379663173425,3.5833481487442074e-05,0.00014821546042031937,0.00017429275233066773,2.6077291910348352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17600000000000002,0.06016574863609912,0.060175544160342063,9.795524242940667e-06,0.010163920032043418,0.010741919187891441,0.0005779991558480229,7154.2894634237255,7210.062287618274,55.772824194548775,0.0002096454979897769,0.0002884861101164932,7.884061212671631e-05,7086.804998759335,7084.861735698822,1.9432630605133454,4807.593146195619,4729.951491508669,77.64165468694955,0.00020439285302760864,0.0002837904893886443,7.939763636103568e-05,0.00012998579157294995,0.0001615824738407369,3.1596682267786945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17700000000000002,0.05972273716168462,0.05973271760693032,9.98044524570113e-06,0.009726029263414027,0.010302821955159337,0.0005767926917453099,9529.98845020961,9666.917783387853,136.9293331782428,0.00027731601585037776,0.00039039101403909164,0.00011307499818871388,8813.447868733401,8989.027598386907,175.57972965350564,2451.776751971506,2376.479446312102,75.29730565940417,0.00025072395413870593,0.0003485989630774893,9.78750089387834e-05,7.144256373519814e-05,8.854812555580044e-05,1.7105561820602295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17800000000000002,0.059269915687270254,0.05928002549168631,1.0109804416055801e-05,0.009270139727882105,0.009848470183595434,0.0005783304557133283,11029.663387715209,10720.375030988767,309.28835672644163,0.00026306190742642885,0.00030360398761420374,4.05420801877749e-05,10313.481364229534,10068.80946071739,244.67190351214413,4984.978756398948,4862.37044620597,122.60831019297711,0.00024393732071196033,0.00027456198376856633,3.0624663056605996e-05,0.0001256476237716271,0.00015021375768150527,2.4566133909878176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17900000000000002,0.05880728421285602,0.05881755108715877,1.0266874302750084e-05,0.008819429515683081,0.009396163867467992,0.0005767343517849109,18519.691876834488,18305.110434097245,214.58144273724247,0.00043057933109300924,0.0004876588263466151,5.707949525360584e-05,15857.071698290465,15675.922993925022,181.14870436544334,5494.76363522194,5355.968286036963,138.79534918497666,0.0003609418681758762,0.0004012665860785684,4.032471790269221e-05,0.0001352673750201514,0.00015572940084843096,2.0462025828279546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
