case,body,indentation,element_id,centroid_x,centroid_y,centroid_z,von_mises,status,details
deformable_deformable_block_contact_stress_cloud,upper,0.07,114,0.55,0.8500000000000001,0.30875,50223.54556735344,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,115,0.65,0.8500000000000001,0.24625000000000002,62318.21715905885,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,116,0.75,0.95,0.24625000000000002,133034.66449300165,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,117,0.7,0.9,0.2775,74005.39688293247,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,118,0.6499999999999999,0.95,0.30875,83035.31512623093,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,119,0.75,0.8500000000000001,0.30875,62357.49763542962,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,120,0.8500000000000001,0.8500000000000001,0.24625000000000002,85499.91559957985,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,121,0.95,0.95,0.24625000000000002,297083.845592038,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,122,0.9,0.9,0.2775,82634.48447229336,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,123,0.8500000000000001,0.95,0.30875,127939.48557040072,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,124,0.95,0.8500000000000001,0.30875,127939.48557040072,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,125,0.05,0.05,0.37125,236626.99333837847,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,126,0.15000000000000002,0.15000000000000002,0.37125,54876.24144373087,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,127,0.1,0.1,0.4025,93330.86500497138,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,128,0.05,0.15000000000000002,0.43375,83471.35761356865,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,129,0.15000000000000002,0.05,0.43375,83471.35761356865,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,130,0.25,0.05,0.37125,87953.38701153261,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,131,0.35,0.15000000000000002,0.37125,43156.54601929386,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,132,0.30000000000000004,0.1,0.4025,59703.36525761259,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,133,0.25,0.15000000000000002,0.43375,38045.132895061164,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,134,0.35,0.05,0.43375,72387.85065314395,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,135,0.44999999999999996,0.05,0.37125,76732.46833090826,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,136,0.55,0.15000000000000002,0.37125,43966.83951103041,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,137,0.5,0.1,0.4025,56756.05893709497,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,138,0.45000000000000007,0.15000000000000002,0.43375,32323.89363566865,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,139,0.55,0.05,0.43375,73608.54981485028,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,140,0.65,0.05,0.37125,77953.18316409393,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,141,0.75,0.15000000000000002,0.37125,51205.686875754574,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,142,0.7,0.1,0.4025,61325.83238261829,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,143,0.6499999999999999,0.15000000000000002,0.43375,32961.420154204454,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,144,0.75,0.05,0.43375,83509.12262677947,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,145,0.8500000000000001,0.05,0.37125,96813.3781333486,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,146,0.95,0.15000000000000002,0.37125,96813.3781333486,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,147,0.9,0.1,0.4025,78202.72064239605,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,148,0.8500000000000001,0.15000000000000002,0.43375,41359.91988077114,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,149,0.95,0.05,0.43375,102588.22754004736,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,150,0.05,0.25,0.37125,87953.38701153258,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,151,0.15000000000000002,0.35,0.37125,43156.546019293906,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,152,0.1,0.30000000000000004,0.4025,59703.365257612575,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,153,0.05,0.35,0.43375,72387.85065314395,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,154,0.15000000000000002,0.25,0.43375,38045.132895061164,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,155,0.25,0.25,0.37125,42468.23660591815,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,156,0.35,0.35,0.37125,31642.791689428974,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,157,0.30000000000000004,0.30000000000000004,0.4025,34452.52204088716,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,158,0.25,0.35,0.43375,32323.893635668683,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,159,0.35,0.25,0.43375,32323.89363566865,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,160,0.44999999999999996,0.25,0.37125,36431.671756677744,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,161,0.55,0.35,0.37125,31661.64279783162,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,162,0.5,0.30000000000000004,0.4025,32158.710300199127,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,163,0.45000000000000007,0.35,0.43375,27371.010641376113,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,164,0.55,0.25,0.43375,32961.420154204454,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,165,0.65,0.25,0.37125,36895.56678570209,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,166,0.75,0.35,0.37125,36895.566785702045,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,167,0.7,0.30000000000000004,0.4025,36274.597474910144,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,168,0.6499999999999999,0.35,0.43375,27406.432146013165,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,169,0.75,0.25,0.43375,41359.91988077114,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,170,0.8500000000000001,0.25,0.37125,51205.68687575458,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,171,0.95,0.35,0.37125,77953.18316409389,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,172,0.9,0.30000000000000004,0.4025,61325.83238261827,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,173,0.8500000000000001,0.35,0.43375,32961.42015420441,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,174,0.95,0.25,0.43375,83509.12262677948,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,175,0.05,0.44999999999999996,0.37125,76732.46833090826,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,176,0.15000000000000002,0.55,0.37125,43966.839511030375,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,177,0.1,0.5,0.4025,56756.05893709494,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,178,0.05,0.55,0.43375,73608.54981485021,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,179,0.15000000000000002,0.45000000000000007,0.43375,32323.893635668683,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,180,0.25,0.44999999999999996,0.37125,36431.671756677766,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,181,0.35,0.55,0.37125,31661.64279783161,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,182,0.30000000000000004,0.5,0.4025,32158.710300199105,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,183,0.25,0.55,0.43375,32961.42015420442,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,184,0.35,0.45000000000000007,0.43375,27371.010641376113,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,185,0.44999999999999996,0.44999999999999996,0.37125,31792.490551720337,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,186,0.55,0.55,0.37125,31792.490551720366,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,187,0.5,0.5,0.4025,29453.869184379364,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,188,0.45000000000000007,0.55,0.43375,27406.432146013154,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,189,0.55,0.45000000000000007,0.43375,27406.432146013165,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,190,0.65,0.44999999999999996,0.37125,31661.64279783162,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,191,0.75,0.55,0.37125,36431.67175667776,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,192,0.7,0.5,0.4025,32158.710300199116,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,193,0.6499999999999999,0.55,0.43375,27371.010641376146,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,194,0.75,0.45000000000000007,0.43375,32961.42015420441,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,195,0.8500000000000001,0.44999999999999996,0.37125,43966.83951103036,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,196,0.95,0.55,0.37125,76732.46833090835,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,197,0.9,0.5,0.4025,56756.05893709494,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,198,0.8500000000000001,0.55,0.43375,32323.893635668665,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,199,0.95,0.45000000000000007,0.43375,73608.54981485024,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,200,0.05,0.65,0.37125,77953.18316409385,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,201,0.15000000000000002,0.75,0.37125,51205.686875754545,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,202,0.1,0.7,0.4025,61325.83238261827,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,203,0.05,0.75,0.43375,83509.12262677948,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,204,0.15000000000000002,0.6499999999999999,0.43375,32961.42015420442,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,205,0.25,0.65,0.37125,36895.566785702045,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,206,0.35,0.75,0.37125,36895.56678570202,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,207,0.30000000000000004,0.7,0.4025,36274.59747491013,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,208,0.25,0.75,0.43375,41359.91988077109,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,209,0.35,0.6499999999999999,0.43375,27406.432146013154,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,210,0.44999999999999996,0.65,0.37125,31661.64279783161,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,211,0.55,0.75,0.37125,36431.67175667776,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,212,0.5,0.7,0.4025,32158.71030019912,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,213,0.45000000000000007,0.75,0.43375,32961.4201542044,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,214,0.55,0.6499999999999999,0.43375,27371.010641376146,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,215,0.65,0.65,0.37125,31642.79168942901,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,216,0.75,0.75,0.37125,42468.23660591813,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,217,0.7,0.7,0.4025,34452.52204088716,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,218,0.6499999999999999,0.75,0.43375,32323.893635668668,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,219,0.75,0.6499999999999999,0.43375,32323.893635668665,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,220,0.8500000000000001,0.65,0.37125,43156.546019293884,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,221,0.95,0.75,0.37125,87953.38701153266,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,222,0.9,0.7,0.4025,59703.36525761262,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,223,0.8500000000000001,0.75,0.43375,38045.13289506114,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,224,0.95,0.6499999999999999,0.43375,72387.85065314405,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,225,0.05,0.8500000000000001,0.37125,96813.3781333486,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,226,0.15000000000000002,0.95,0.37125,96813.37813334858,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,227,0.1,0.9,0.4025,78202.72064239606,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,228,0.05,0.95,0.43375,102588.22754004746,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,229,0.15000000000000002,0.8500000000000001,0.43375,41359.91988077109,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,230,0.25,0.8500000000000001,0.37125,51205.686875754545,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,231,0.35,0.95,0.37125,77953.18316409389,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,232,0.30000000000000004,0.9,0.4025,61325.83238261827,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,233,0.25,0.95,0.43375,83509.12262677947,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,234,0.35,0.8500000000000001,0.43375,32961.4201542044,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,235,0.44999999999999996,0.8500000000000001,0.37125,43966.83951103036,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,236,0.55,0.95,0.37125,76732.46833090835,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,237,0.5,0.9,0.4025,56756.05893709495,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,238,0.45000000000000007,0.95,0.43375,73608.54981485025,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,239,0.55,0.8500000000000001,0.43375,32323.893635668668,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,240,0.65,0.8500000000000001,0.37125,43156.5460192939,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,241,0.75,0.95,0.37125,87953.38701153264,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,242,0.7,0.9,0.4025,59703.36525761262,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,243,0.6499999999999999,0.95,0.43375,72387.85065314405,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,244,0.75,0.8500000000000001,0.43375,38045.13289506114,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,245,0.8500000000000001,0.8500000000000001,0.37125,54876.24144373088,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,246,0.95,0.95,0.37125,236626.99333837864,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,247,0.9,0.9,0.4025,93330.86500497142,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,248,0.8500000000000001,0.95,0.43375,83471.3576135687,ok,element von Mises stress for two-block normal contact validation
deformable_deformable_block_contact_stress_cloud,upper,0.07,249,0.95,0.8500000000000001,0.43375,83471.35761356872,ok,element von Mises stress for two-block normal contact validation
