time,sfc_z_cm,abaqus_z_cm,z_cm_abs_error,sfc_min_gap,abaqus_min_gap,min_gap_abs_error,sfc_max_von_mises,abaqus_max_von_mises,von_mises_abs_error,sfc_max_strain_norm,abaqus_max_strain_norm,strain_norm_abs_error,sfc_p95_von_mises,abaqus_p95_von_mises,p95_von_mises_abs_error,sfc_volume_mean_von_mises,abaqus_volume_mean_von_mises,volume_mean_von_mises_abs_error,sfc_p95_strain_norm,abaqus_p95_strain_norm,p95_strain_norm_abs_error,sfc_volume_mean_strain_norm,abaqus_volume_mean_strain_norm,volume_mean_strain_norm_abs_error,sfc_normal_force_z,abaqus_normal_force_z,normal_force_z_abs_error,sfc_contact_energy,abaqus_contact_energy,contact_energy_abs_error,sfc_active_contact_area,abaqus_active_contact_area,active_contact_area_abs_error
0.097,0.06225881218770335,0.06230571362397897,4.6901436275621766e-05,0.012300994997044574,0.012908027152142936,0.0006070321550983616,5498.617683920287,4172.72348284344,1325.894201076847,0.001500970802656789,0.0015741707147503706,7.319991209358157e-05,5266.644612658895,3942.3224139326803,1324.322198726215,3264.1065523578386,2743.900070306159,520.2064820516798,0.0013605227792998576,0.0013175517273081659,4.2971051991691706e-05,0.0008419744938464813,0.0008382964353962281,3.678058450253224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.098,0.06263723031275387,0.06268461318313209,4.7382870378226416e-05,0.012578997135357223,0.013217762927644114,0.0006387657922868901,13098.754024396421,9270.934559807472,3827.819464588949,0.0037997280513381855,0.0036750642505260864,0.00012466380081209904,5367.824048778674,4896.458112475987,471.36593630268726,3669.549711311844,3504.4917788382586,165.05793247358542,0.001395658671215309,0.001534339692765698,0.00013868102155038895,0.0009067359814915641,0.0009750676767407136,6.833169524914952e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099,0.06300583843780441,0.06305370272629117,4.7864288486756945e-05,0.012950302805932403,0.013596039971622289,0.0006457371656898858,14661.295270164896,11660.666724024166,3000.6285461407297,0.004363785753043094,0.004907162851077456,0.0005433770980343621,5074.097443085186,4607.675302850395,466.4221402347903,3187.748087290611,2975.777911372181,211.97017591842996,0.001328588945651667,0.0014869292624838308,0.0001583403168321639,0.0008287059664743127,0.0009162320956816084,8.752612920729568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.06336463656285496,0.06341298216284665,4.834559999168653e-05,0.01337930618242359,0.01398575314884284,0.0006064469664192485,9636.53216349835,7844.111540457682,1792.420623040668,0.0025733752435419316,0.0027278437534290836,0.00015446850988715208,9079.076048612696,7559.299684563513,1519.776364049183,2588.3433130426606,2010.5258004333593,577.8175126093013,0.002458930769347157,0.0026299295301277113,0.00017099876078055434,0.000695131176210775,0.0006934328055889145,1.6983706218605225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.101,0.06371362468790552,0.06376245438978902,4.8829701883496e-05,0.01374523030924751,0.01433687072898906,0.0005916404197415497,13291.55708709463,9581.721286429329,3709.8358006653016,0.003952057382185328,0.004035015258940363,8.295787675503558e-05,5649.278001733808,4834.964141636475,814.3138600973334,3686.4221400000474,3342.095120457902,344.32701954214554,0.0012918079276239799,0.0013415915835092009,4.978365588522099e-05,0.0008980176566222957,0.0009207663986180978,2.27487419958021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10200000000000001,0.06405280281295608,0.06410211385705925,4.9311044103161894e-05,0.014090961990886969,0.014696518034748017,0.0006055560438610486,7472.503096114327,6170.15269362869,1302.3504024856366,0.002182213711802263,0.002389618524039323,0.00020740481223705974,6356.78590403668,5699.592632188323,657.1932718483577,3817.9097330723966,3567.189843848266,250.71988922413084,0.0017709487851535041,0.0020530241072717363,0.00028207532211823217,0.0009690433854853155,0.001068880731334792,9.983734584947642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10300000000000001,0.06438217093800663,0.06443196328325691,4.9792345250279646e-05,0.014397560478005913,0.015015946717119932,0.0006183862391140188,7845.734026820731,6084.850679877201,1760.8833469435294,0.0019715979452007734,0.0019202316294646602,5.136631573611321e-05,7718.815909716448,5989.6462258498905,1729.1696838665575,3064.1103097698956,2569.125133047324,494.9851767225714,0.0019586271057024365,0.0019123593760329424,4.6267729669494106e-05,0.0007929631145122158,0.000801494552328822,8.531437816606201e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10400000000000001,0.06470172906305723,0.06475200540233378,5.027633927655317e-05,0.014619560892891716,0.015264748979998004,0.0006451880871062889,13333.432760400916,10708.500035502519,2624.9327248983973,0.003682050818276164,0.003926609353811862,0.000244558535535698,7314.18839549575,5823.578906420799,1490.609489074951,3409.7702803946445,2893.171989385879,516.5982910087655,0.0016655224381463417,0.0014378657096472745,0.00022765672849906719,0.0008695263356047398,0.0008854413575888751,1.591502198413535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10500000000000001,0.06501147718810782,0.06506223504464076,5.075785653294029e-05,0.015023932847393996,0.0156424773839391,0.0006185445365451056,6113.213013847423,5535.947060010122,577.2659538373009,0.001468550711339294,0.0015961495048824026,0.00012759879354310865,5847.337123606331,5268.69000994758,578.6471136587516,4131.769906948805,3837.714708164417,294.05519878438827,0.0014615764654517045,0.001554704522365961,9.312805691425656e-05,0.0010349727720109416,0.0011271887021457232,9.221593013478157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10600000000000001,0.06531141531315841,0.06536265458405457,5.1239270896161204e-05,0.01532713619178563,0.015927974759950808,0.0006008385681651775,8999.693911623643,6522.723844636421,2476.970066987222,0.00266019386310959,0.0027021820078401357,4.198814473054587e-05,7845.52287579315,6475.694586345656,1369.8282894474942,4121.6352529753485,3525.048984145444,596.5862688299044,0.0022747459026166645,0.002524664578841293,0.0002499186762246284,0.0010713295497417358,0.0011338044011247465,6.247485138301061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10700000000000001,0.06560154343820901,0.06565326415116109,5.1720712952077474e-05,0.01560599765620167,0.016226231291032494,0.0006202336348308246,6214.243189014668,5187.874937508348,1026.3682515063201,0.0015043615397846352,0.0014941877769001587,1.017376288447655e-05,5919.157961199719,4776.5421984114855,1142.615762788233,2384.4977771098343,1921.0082976444942,463.4894794653401,0.001431758060622087,0.0014595710922544187,2.781303163233175e-05,0.0006222414725190883,0.0006197626257770305,2.4788467420577484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10800000000000001,0.06588186156325962,0.06593406588660887,5.220432334925029e-05,0.015843877223682204,0.016484868861489574,0.0006409916378073699,11071.939467744152,8062.747397427032,3009.19207031712,0.0031901504127228894,0.0032390359078793263,4.8885495156436934e-05,7800.325071240837,6029.70535863141,1770.6197126094276,4144.49477507166,3664.143155394978,480.3516196766823,0.002205316511122944,0.0022975858191950768,9.226930807213277e-05,0.0010089470902514223,0.0010157904614181978,6.8433711667755664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10900000000000001,0.0661523696883102,0.06620505552635203,5.268583804182714e-05,0.01613493248105696,0.01676261563036614,0.00062768314930918,10172.715940189984,7642.40400775492,2530.3119324350646,0.003028779538727055,0.0032197395778250596,0.00019096003909800478,8930.570347861501,6695.895643264069,2234.6747045974325,4671.589471795952,4222.0118420728895,449.5776297230623,0.002687450617613897,0.002788479881270639,0.00010102926365674171,0.0011893269544123936,0.0012910313121265885,0.00010170435771419484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11000000000000001,0.06641306781336083,0.06646623504449761,5.316723113678312e-05,0.01640262653498508,0.017027688386526244,0.0006250618515411636,6392.8370447533525,5094.219445839211,1298.6175989141411,0.0018251452217842186,0.0019440544951793068,0.0001189092733950882,5531.886772083526,4406.811324030587,1125.0754480529395,3135.7659153725513,2617.4567485612106,518.3091668113407,0.0016760652900891762,0.0018668741199510952,0.00019080882986191898,0.0008287831211187361,0.0008660820977931684,3.7298976674432363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11100000000000002,0.06666395593841143,0.06671760474146297,5.364880305154529e-05,0.016733261821504457,0.017331220723397392,0.0005979589018929345,11159.148370167788,8637.234934611535,2521.913435556253,0.0031039529090533835,0.003117675947260385,1.3723038207001572e-05,7235.021983886479,5375.85111558016,1859.1708683063189,3568.594718859707,3010.3455373105453,558.2491815491617,0.0016587952035895795,0.001555708153855279,0.00010308704973430042,0.0009059213724038726,0.00092155981822935,1.563844582547745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.112,0.06690503406346206,0.06695916632378614,5.413226032408014e-05,0.0168818166391365,0.017504644877704017,0.0006228282385675153,6708.917099020519,5460.878877757822,1248.0382212626973,0.0018565545214475551,0.0018890711305602611,3.251660911270603e-05,6700.7940857084595,5200.4033195748725,1500.390766133587,4470.132347163185,4029.376169780449,440.75617738273604,0.0018004302594392223,0.0018109391791541504,1.0508919714928133e-05,0.001081433407879577,0.001108323681412687,2.6890273533109908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.113,0.06713630218851269,0.0671909161132756,5.4613924762914046e-05,0.017104952359707166,0.017751876151693168,0.0006469237919860017,9607.187785557122,6090.014775608662,3517.1730099484603,0.0028685828100221927,0.0025851562951697497,0.00028342651485244305,6677.811950257701,5952.211626442498,725.6003238152034,3864.2120441929355,3379.0400194031135,485.172024789822,0.001945569853506561,0.0019759297481121416,3.0359894605580572e-05,0.0010115073870490983,0.0010671104533688447,5.560306631974634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.114,0.0673577603135633,0.0674128559124102,5.5095598846893745e-05,0.01730597185241458,0.017948822523476803,0.0006428506710622235,12208.72253058616,9142.001617274367,3066.720913311792,0.003611270463806606,0.0037476365593958234,0.00013636609558921728,3834.762427647199,3664.296775214468,170.46565243273062,3062.3313245838776,2375.571171879268,686.7601527046095,0.0010102173540875521,0.0012159816455928104,0.0002057642915052583,0.0008460100372311868,0.0008751683766143343,2.9158339383147502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.115,0.06756940843861395,0.06762498738414893,5.5578945534984214e-05,0.017582418267662235,0.01820106961528096,0.0006186513476187233,7934.129851522531,6365.138671865901,1568.9911796566294,0.002013619743319317,0.0020350852216160205,2.1465478296703484e-05,7520.216740939087,6044.046081516889,1476.1706594221978,4109.792987569638,3634.5113986345477,475.28158893509044,0.0018779106915146257,0.0019241510011944942,4.6240309679868464e-05,0.0010172779753150226,0.0010706407347190845,5.336275940406193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.116,0.06777124656366458,0.06782730716907298,5.606060540840063e-05,0.0177914895142648,0.018409187799730085,0.0006176982854652832,7450.5256247757825,5533.642402563132,1916.8832222126503,0.0022074047904912975,0.0022426114210352937,3.520663054399622e-05,6104.685215599356,4817.024467214613,1287.6607483847429,3845.5478332666685,3546.7184903741518,298.8293428925167,0.0017286419429937997,0.0015744176266465001,0.0001542243163472996,0.000929912028175559,0.0009582653491184426,2.8353320942883656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.117,0.0679632746887152,0.06801981710505593,5.6542416340732427e-05,0.017986531755804662,0.018593955827894863,0.0006074240720902006,7016.4726966297,5241.484395723719,1774.9883009059813,0.002045976578884504,0.002151555120716833,0.00010557854183232927,4329.096486724021,3807.970596307676,521.1258904163451,3125.855847681341,2635.677184508133,490.17866317320795,0.0012573101704177099,0.0014417997934192445,0.0001844896230015346,0.0008229468821335141,0.000840237781909091,1.7290899775576954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11800000000000001,0.06814549281376585,0.06820251700649048,5.702419272463066e-05,0.018124494487645092,0.01875816556241384,0.0006336710747687491,7903.20454217469,6775.171168979471,1128.0333731952187,0.0022248922770044368,0.0026041844494784625,0.00037929217247402577,7838.034029233182,6700.741612553686,1137.2924166794965,3210.6053493230356,2700.3237634200254,510.2815859030102,0.002160114856017871,0.0024914590730891004,0.0003313442170712294,0.0008411386237280433,0.0008865739332617723,4.543530953372897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11900000000000001,0.06831790093881647,0.06837540832965737,5.750739084089962e-05,0.01832535653892191,0.018963143243018194,0.0006377867040962826,9564.015151073683,7439.4474841730735,2124.5676669006098,0.002792342367280002,0.0028404965374343146,4.815417015431242e-05,9302.997874339417,7195.194008617494,2107.803865721923,4431.601710670284,3899.4791978996564,532.1225127706275,0.002430810611079661,0.002337032355320954,9.377825575870727e-05,0.0010944294107777307,0.0011300378660971376,3.560845531940687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12000000000000001,0.06848049906386715,0.06853848831046346,5.798924659630722e-05,0.018469163820993464,0.019094940461766203,0.0006257766407727385,4889.038357961849,4454.371297283346,434.6670606785028,0.0015026992174890887,0.0018041222816339141,0.0003014230641448254,4724.680993758098,4289.072562078841,435.6084316792576,2934.780722998881,2877.4692030761444,57.31151992273681,0.0014131268589579174,0.0016843676721109307,0.0002712408131530133,0.0007307359145449408,0.000792895419001871,6.215950445693022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12100000000000001,0.06863328718891777,0.06869175833500275,5.847114608498183e-05,0.018654751166812058,0.019271222588784668,0.00061647142197261,8749.412321524087,6412.837654924815,2336.574666599272,0.0025507760235089507,0.002504312920587966,4.646310292098473e-05,3966.1643017459282,2587.463146951541,1378.701154794387,2557.091444889554,2061.499677151407,495.59176773814715,0.0012555330064105059,0.0010472930724543085,0.00020823993395619736,0.0007039679601833658,0.0007175400917989287,1.3572131615562956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12200000000000001,0.06877626531396842,0.06883521939964715,5.895408567872795e-05,0.01879258604952809,0.019404874129828907,0.0006122880803008171,11394.998062268438,8996.882819212833,2398.115243055605,0.0033185719449008123,0.0036154950675262422,0.00029692312262542993,10770.861343897714,8633.28922949115,2137.572114406563,4103.030040416503,3512.2771330356,590.7529073809028,0.0029735892774683933,0.0032651307437326846,0.00029154146626429126,0.0010220473908781828,0.0010377770857387197,1.5729694860536865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12300000000000001,0.06890943343901908,0.0689688694958987,5.943605687962206e-05,0.018918154916231385,0.019529685971956947,0.0006115310557255615,6447.229731942858,5522.079897453527,925.1498344893307,0.001822974079719955,0.002063212861499074,0.0002402387817791189,6055.1121428618035,4986.79809265111,1068.3140502106935,3507.2060742678136,3299.3883405400684,207.81773372774524,0.0017315407561850594,0.0019101607705498901,0.00017862001436483072,0.0008525015085676028,0.0008684788366049626,1.597732803735978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12400000000000001,0.06903279156406973,0.06909270957714651,5.9918013076781795e-05,0.01905408272459709,0.019687210367829184,0.0006331276432320933,11229.288589520094,9186.116021789354,2043.1725677307404,0.0030341357353868307,0.0031898023785203863,0.00015566664313355558,11036.50537924049,9145.040574363968,1891.464804876523,2663.437986824426,2400.8318332848003,262.60615353962567,0.0028758841408278012,0.0029760720040601825,0.00010018786323238126,0.0007249943653035662,0.000784305698873163,5.931133356959679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.06914633968912039,0.06920676402786251,6.042433874212105e-05,0.01913199316264842,0.01976800053,0.0006360073673515806,7110.274603814834,6055.779056,1054.495547814834,0.002109086789639059,0.002532051205,0.000422964415360941,5699.61145245575,4413.58673945,1286.0247130057496,3027.0211115875227,2538.702321520722,488.31879006680083,0.0016015254314766096,0.0017127246393,0.00011119920782339042,0.000788115058837415,0.0008284105531809794,4.0295494343564435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.126,0.06925007781417102,0.06931098418214156,6.0906367970542385e-05,0.019251278784315467,0.019869337624634508,0.0006180588403190412,6332.177487655577,5704.234802424791,627.9426852307861,0.0016885139507989751,0.0020165367817198384,0.00032802283092086323,6064.502246223778,5465.794650739722,598.7075954840557,4186.878632780486,3610.1761960738986,576.7024367065878,0.0016853988306521548,0.0017927052245647116,0.00010730639391255681,0.0010438858677653644,0.001035832799192241,8.053068573123361e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.127,0.06934400593922167,0.06940539439021523,6.13884509935575e-05,0.019388002152028766,0.020001508537629057,0.0006135063856002911,10138.509070020285,7301.71142822617,2836.7976417941154,0.0029123433988076934,0.0028007198836043704,0.00011162351520332308,6347.275817553384,6123.641894322154,223.63392323122935,3273.4692188842764,3028.356341759165,245.11287712511148,0.0015570469184580354,0.0016887024938866265,0.00013165557542859111,0.0008137926007581931,0.0008324414460938155,1.8648845335622372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.128,0.06942812406427232,0.06948997078286683,6.184671859450763e-05,0.01945133412933837,0.020067468183762833,0.0006161340544244623,7276.686851015755,6346.74980199839,929.9370490173651,0.0018543226233140098,0.0019787260638979374,0.00012440344058392756,7089.855349209331,6162.44603411511,927.4093150942208,2766.854251963105,2291.7033007981818,475.1509511649233,0.0018308832171416822,0.0019608443678195506,0.00012996115067786846,0.0007500911433918388,0.0007963407522050089,4.624960881317007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.129,0.06950243218932299,0.06956476112386477,6.232893454177768e-05,0.019472525978134914,0.020114507198674518,0.0006419812205396037,6023.220180533621,4752.263347297427,1270.9568332361941,0.0016741514997930334,0.0018064292895212074,0.000132277789728174,5932.3458421386895,4665.968825216831,1266.3770169218587,3675.292650486764,3082.5322734898573,592.7603769969069,0.001644106385889485,0.0017425962146283927,9.848982873890758e-05,0.0009164899573879191,0.0009356531535917782,1.9163196203859142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.06956693031437365,0.06962974138808843,6.281107371478023e-05,0.019551052879524366,0.020202376891847628,0.0006513240123232622,9579.824464040512,7522.891348138841,2056.933115901671,0.002922756082728996,0.003197847974268876,0.00027509189153988,7980.78923606301,6976.777945834845,1004.0112902281653,3700.3023432997215,3437.616213471406,262.68612982831564,0.001721163015284345,0.0015288431057057955,0.00019231990957854946,0.0009189220377613486,0.0009393950859036675,2.0473048142318926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.131,0.0696216184394243,0.06968491168834615,6.32932489218474e-05,0.01956950149851236,0.02020366084172707,0.0006341593432147088,10316.509236093878,9393.804623126094,922.7046129677838,0.002531505517997542,0.002753208540712092,0.00022170302271455004,10141.130971725945,9270.9185755537,870.2123961722446,2515.052028754973,2426.2831177533512,88.76891100162175,0.0025182442706182923,0.002719912557075571,0.0002016682864572788,0.0006881652514289312,0.0007419075274286775,5.374227599974635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.132,0.06966649656447496,0.0697302967464063,6.380018193133385e-05,0.0197225423180269,0.020330320717181407,0.0006077783991545078,13346.927783360421,10039.898329971522,3307.029453388899,0.0037869599335800305,0.003838356967371821,5.139703379179045e-05,7693.671416500333,4865.5945042466265,2828.0769122537067,3349.5746975957427,2666.13260518127,683.4420924144729,0.002110414205297865,0.0017523426165000342,0.000358071588797831,0.0008660247907522448,0.0008690937599895026,3.0689692372577867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.133,0.06970156468952561,0.06976584707275836,6.428238323274993e-05,0.019739177117082334,0.020361332574334087,0.0006221554572517531,8217.352849730154,7691.048295052166,526.3045546779877,0.0023603986513325765,0.0027357748678183084,0.00037537621648573187,7823.387790410207,5534.371554381198,2289.0162360290096,3998.6208948370463,3560.6889178760766,437.9319769609697,0.002252673422230542,0.0023261933515582815,7.351992932773952e-05,0.0009965004562624644,0.0010466274873809716,5.012703111850715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.134,0.06972682281457626,0.06979158743703046,6.476462245419423e-05,0.01970451344806137,0.020343046817702177,0.0006385333696408077,6539.867834974871,6145.490606851823,394.37722812304764,0.0018059128712438837,0.0015509061869262532,0.00025500668431763045,6217.775338680473,5960.905247691265,256.8700909892086,3422.898295535349,3261.5349074291357,161.36338810621328,0.00140491660219985,0.0014957412638890344,9.082466168918433e-05,0.000884746886277103,0.0009496183988082869,6.487151253118393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.135,0.06974227093962694,0.06980749345080893,6.52225111819893e-05,0.019707023445376573,0.02036131305835676,0.0006542896129801863,13698.653886020911,11457.47476462634,2241.1791213945708,0.0037225784024259227,0.004029882957745347,0.0003073045553194241,11090.72952137318,9184.934756106704,1905.7947652664752,3149.100706622363,2510.6669073134485,638.4337993089143,0.003126163891918705,0.003183397969606451,5.723407768774575e-05,0.0008542929216622425,0.0008657256618899444,1.1432740227701856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.136,0.06974790906467758,0.06981361394531697,6.57048806393945e-05,0.019762480576329535,0.020395526495381323,0.0006330459190517883,8579.623765500854,7090.8145622502025,1488.809203250651,0.0025507111190747477,0.0029651497258024757,0.000414438606727728,5187.760517484383,4312.742899685983,875.0176177984004,3287.256466543665,2733.7058801194025,553.5505864242623,0.0011506066008194755,0.001403869396498857,0.0002532627956793815,0.0008091452299836601,0.0007804435005516156,2.8701729432044506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.137,0.06974373718972826,0.06980992436267051,6.618717294225307e-05,0.019721662643806415,0.0203468047103037,0.0006251420664972855,8334.60111411248,7077.38505817304,1257.2160559394397,0.0020129605076417774,0.0020040195101994245,8.94099744235292e-06,8204.604550681634,6999.449336959289,1205.1552137223443,4332.589198903617,3874.4676719896092,458.121526914008,0.001995464356919874,0.0019887895454293453,6.67481149052877e-06,0.0010927640230067408,0.001136286011420749,4.352198841400812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.138,0.06972975531477889,0.06979642481161367,6.666949683478696e-05,0.019774466652905526,0.02040383577120647,0.0006293691183009431,9464.452003967122,8356.368496183215,1108.0835077839074,0.0021750387341711677,0.002187018109718349,1.197937554718153e-05,9156.10044739313,8114.260203440388,1041.8402439527417,3386.4456018768415,3127.385798012798,259.05980386404326,0.0021400379324154496,0.002165210275585078,2.517234316962852e-05,0.0009140110261009326,0.0010282839625608685,0.00011427293645993597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.139,0.06970596343982956,0.06977311496056346,6.715152073390185e-05,0.01963878141895359,0.020297819949194485,0.0006590385302408935,12261.90533636125,8956.643404059832,3305.261932301417,0.003356896063851896,0.0032058555891475186,0.00015104047470437722,8763.171699068944,7275.392147034674,1487.7795520342697,2991.4409825108287,2274.829083647766,716.6118988630628,0.002336875672550276,0.0024984958292023365,0.0001616201566520606,0.0007731513221137359,0.0007507573088036083,2.239401331012754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.06967236156488021,0.06974002002439046,6.765845951024752e-05,0.019626481078960416,0.020277496271855225,0.0006510151928948091,11268.83057542898,8851.879504541539,2416.9510708874404,0.0032180769524016695,0.0034397516159461396,0.00022167466354447007,6633.157969408223,5891.473783729767,741.6841856784558,3932.112330429953,3419.09341107253,513.0189193574229,0.0014358585114106763,0.00128175872341794,0.00015409978799273637,0.0009515778363616264,0.0009342824519669452,1.7295384394681195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14100000000000001,0.06962894968993087,0.06969709052901958,6.814083908870949e-05,0.01966689528121916,0.020297032910429728,0.0006301376292105684,9161.740469641396,7643.453982223758,1518.2864874176375,0.0022774544101311412,0.002121255263896697,0.00015619914623444435,6955.103069587021,6497.465661369947,457.63740821707415,4090.335158540297,3730.4255865164637,359.90957202383333,0.0017300272334549868,0.0019241666862651599,0.0001941394528101731,0.0010400833006390575,0.0011060770933285242,6.599379268946667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14200000000000002,0.06957572781498154,0.06964432612081392,6.859830583237636e-05,0.019631133006393704,0.020237423201555693,0.0006062901951619896,14375.004299701015,10445.043996033952,3929.9603036670633,0.0042072913371133565,0.004277647462551841,7.035612543848484e-05,5971.935883117427,5187.56461701269,784.3712661047366,3070.2113613303286,2645.786084494334,424.42527683599474,0.0016479813161502483,0.0018646728194238109,0.00021669150327356256,0.0008344465578535244,0.0009281042874959458,9.365772964242138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14300000000000002,0.06951269594003219,0.0695817767637414,6.908082370921109e-05,0.01951853849917197,0.020142175819736225,0.0006236373205642555,10598.641696331226,8119.757349468644,2478.884346862582,0.003202511549518157,0.0034590482036777506,0.0002565366541595936,7883.889874444122,6206.239381549491,1677.6504928946315,2932.2759817189776,2364.470701822296,567.8052798966814,0.0019491122471509694,0.0018465119612813376,0.00010260028586963179,0.0007467103538011191,0.0007330148549136118,1.3695498887507243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14400000000000002,0.06943985406508285,0.06950941734441754,6.956327933468898e-05,0.019463114766270707,0.02010485747072607,0.0006417427044553628,9200.31317438653,7931.579645964161,1268.73352842237,0.0023820932124733155,0.002574529419607743,0.0001924362071344275,9181.983857310672,7896.608041615137,1285.3758156955346,3630.60923336472,3428.840639343669,201.76859402105083,0.002377772947688159,0.0025616571679432255,0.0001838842202550664,0.0009104191342350661,0.0009585081920384893,4.8089057803423255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14500000000000002,0.06935720219013353,0.06942724793420772,7.004574407419584e-05,0.019273208383016608,0.01993897200798549,0.000665763624968882,17503.565235345766,13640.84421228549,3862.721023060276,0.004920783235509054,0.005099558802455313,0.00017877556694625898,5414.853358227885,5023.268291007047,391.585067220838,2978.2786551194513,2718.192735126925,260.0859199925262,0.0012167291035077678,0.001215349795038108,1.3793084696598918e-06,0.0007640789223684672,0.0007854767442091281,2.1397821840660994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14600000000000002,0.06926474031518418,0.06933526721942197,7.052690423779706e-05,0.019246256730971044,0.019901174218313732,0.0006549174873426884,9960.305167439017,7821.312721206198,2138.992446232819,0.0029287684840539215,0.0032299265767685445,0.000301158092714623,6814.585302802192,5789.740639580051,1024.8446632221412,3051.4516346254954,2362.8026538322383,688.6489807932571,0.0018925927201479554,0.002192698471568201,0.00030010575142024563,0.0008441733093805479,0.0008643077782986799,2.0134468918131965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14700000000000002,0.06916246844023484,0.06923350296847726,7.103452824241963e-05,0.019171654758794805,0.019812384064436653,0.0006407293056418482,6455.805754071218,5109.319259337402,1346.4864947338156,0.0016591144268469527,0.001611127993810414,4.798643303653878e-05,5649.92318828988,4877.672991643972,772.2501966459085,3405.631570705062,2999.7717112159594,405.85985948910275,0.001275053574351578,0.0012101470869043773,6.490648744720065e-05,0.0008764564692754138,0.0008911383453024797,1.4681876027065888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
