case,external_solver,resolution,element_id,centroid_x,centroid_y,centroid_z,von_mises_sfc,von_mises_external,von_mises_abs_error,status,details
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,75,0.8125,0.1625,0.0125,82.05620918848624,82.05620918846398,2.2254198484006338e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,76,0.9375,0.1875,0.0125,34.05206207010628,34.052062070098444,7.837286375433905e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,77,0.875,0.175,0.025,41.44646801083723,41.4464680108222,1.502797886132612e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,78,0.8125,0.1875,0.037500000000000006,75.11224768973652,75.11224768972028,1.624300693947589e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,79,0.9375,0.16250000000000003,0.037500000000000006,20.422677829375424,20.422677829369217,6.206590796864475e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,80,0.0625,0.0125,0.0625,263.71882328503557,263.71882328484395,1.9161916497978382e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,81,0.1875,0.037500000000000006,0.0625,182.54396680428027,182.54396680412756,1.5270984476956073e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,82,0.125,0.025,0.07500000000000001,143.67820475302773,143.67820475289756,1.3017142919125035e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,83,0.0625,0.037500000000000006,0.0875,245.5402690495548,245.54026904935964,1.9517187865858432e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,84,0.1875,0.0125,0.0875,154.17329869923472,154.1732986990982,1.3650947039423045e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,85,0.3125,0.0125,0.0625,229.57727670409275,229.5772767039318,1.609521405043779e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,86,0.4375,0.037500000000000006,0.0625,133.33613220155496,133.33613220146506,8.989786692836788e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,87,0.375,0.025,0.07500000000000001,121.85736343976328,121.85736343965064,1.1263523447269108e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,88,0.3125,0.037500000000000006,0.0875,210.4833817565814,210.48338175642385,1.5754153537272941e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,89,0.4375,0.0125,0.0875,97.09910847636003,97.0991084762928,6.723155365762068e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,90,0.5625,0.0125,0.0625,162.5951872264279,162.5951872263101,1.178079855890246e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,91,0.6875,0.037500000000000006,0.0625,66.77465183800156,66.7746518379868,1.4765078049094882e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,92,0.625,0.025,0.07500000000000001,82.77197436444952,82.77197436437115,7.837286375433905e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,93,0.5625,0.037500000000000006,0.0875,145.91469403924236,145.91469403913433,1.0803091754496563e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,94,0.6875,0.0125,0.0875,37.19687035239749,37.196870352412155,1.4665602066088468e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,95,0.8125,0.0125,0.0625,94.99046758131418,94.9904675812776,3.657874003692996e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,96,0.9375,0.037500000000000006,0.0625,31.415709951808942,31.415709951795378,1.3564260825660313e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,97,0.875,0.025,0.07500000000000001,52.194340120758696,52.19434012073389,2.4805046905385097e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,98,0.8125,0.037500000000000006,0.0875,85.68377004437554,85.68377004435004,2.5494273359072395e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,99,0.9375,0.0125,0.0875,29.054013210606072,29.054013210589176,1.6896706256375182e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,100,0.0625,0.0625,0.0625,265.0645794334765,265.06457943327416,2.0236257114447653e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,101,0.1875,0.0875,0.0625,179.07407429953153,179.07407429936427,1.6726175999792758e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,102,0.125,0.07500000000000001,0.07500000000000001,140.63208177547665,140.63208177533178,1.4486545296676923e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,103,0.0625,0.0875,0.0875,247.00324155635852,247.00324155616457,1.9394974515307695e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,104,0.1875,0.0625,0.0875,149.4420192350906,149.44201923495024,1.403748228767654e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,105,0.3125,0.0625,0.0625,228.75145721610846,228.75145721594623,1.6223111742874607e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,106,0.4375,0.0875,0.0625,130.71673230535168,130.71673230525033,1.0135181582882069e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,107,0.375,0.07500000000000001,0.07500000000000001,118.20829165050317,118.20829165038194,1.212328015753883e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,108,0.3125,0.0875,0.0875,209.90228761731615,209.90228761716347,1.5268142306013033e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,109,0.4375,0.0625,0.0875,100.260314241851,100.26031424177542,7.558753623015946e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,110,0.5625,0.0625,0.0625,156.77923465916544,156.7792346590558,1.0965095498249866e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,111,0.6875,0.0875,0.0625,63.303874459605744,63.303874459588165,1.757882728270488e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,112,0.625,0.07500000000000001,0.07500000000000001,77.59903438170768,77.59903438162829,7.93960452938336e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,113,0.5625,0.0875,0.0875,144.356192280117,144.35619228001454,1.0246026249660645e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,114,0.6875,0.0625,0.0875,40.126778764483554,40.12677876449065,7.098321930243401e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,115,0.8125,0.0625,0.0625,89.0975539030032,89.09755390297315,3.005595772265224e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,116,0.9375,0.0875,0.0625,26.808555785583213,26.808555785568423,1.4789947044846485e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,117,0.875,0.07500000000000001,0.07500000000000001,48.540156448124065,48.54015644810578,1.8282264591107378e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,118,0.8125,0.0875,0.0875,84.0375698888519,84.03756988882971,2.219735506514553e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,119,0.9375,0.0625,0.0875,22.271255966252426,22.2712559662444,8.025580200410332e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,120,0.0625,0.11250000000000002,0.0625,263.7653623970603,263.7653623968523,2.0799006961169653e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,121,0.1875,0.1375,0.0625,178.41522559267926,178.41522559249432,1.8494006326363888e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,122,0.125,0.125,0.07500000000000001,140.2660918192597,140.26609181910402,1.5569412425975315e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,123,0.0625,0.1375,0.0875,245.54026904955694,245.54026904936833,1.88606463780161e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,124,0.1875,0.11250000000000002,0.0875,148.04854826960468,148.0485482694604,1.4426859706873074e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,125,0.3125,0.11250000000000002,0.0625,226.54639928615228,226.546399285986,1.6626700016786344e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,126,0.4375,0.1375,0.0625,127.39844443437636,127.39844443426254,1.1381473541405285e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,127,0.375,0.125,0.07500000000000001,115.71807821631943,115.71807821619403,1.2539658200694248e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,128,0.3125,0.1375,0.0875,208.59456976956346,208.59456976941507,1.4838974493613932e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,129,0.4375,0.11250000000000002,0.0875,101.31768972376508,101.3176897236843,8.078870905592339e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,130,0.5625,0.11250000000000002,0.0625,153.09879023742525,153.0987902373192,1.0604139788483735e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,131,0.6875,0.1375,0.0625,59.048619702443425,59.04861970242229,2.113154096150538e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,132,0.625,0.125,0.07500000000000001,75.08174278606197,75.08174278598558,7.638334409421077e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,133,0.5625,0.1375,0.0875,144.58799392745263,144.58799392735597,9.666223377280403e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,134,0.6875,0.11250000000000002,0.0875,41.19454579037883,41.194545790379216,3.836930773104541e-13,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,135,0.8125,0.11250000000000002,0.0625,86.34111450833088,86.341114508304,2.687272626644699e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,136,0.9375,0.1375,0.0625,25.144742994777438,25.14474299476975,7.688072400924284e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,137,0.875,0.125,0.07500000000000001,47.06678637381334,47.06678637379666,1.6683543435647152e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,138,0.8125,0.1375,0.0875,84.85202797201454,84.85202797199175,2.2794210963184014e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,139,0.9375,0.11250000000000002,0.0875,20.24515102376762,20.245151023759266,8.352429858859978e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,140,0.0625,0.1625,0.0625,259.8080955127342,259.80809551252383,2.1037749320385046e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,141,0.1875,0.1875,0.0625,181.52863345273852,181.52863345253195,2.0656898414017633e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,142,0.125,0.175,0.07500000000000001,142.6530909763973,142.65309097623313,1.6416379367001355e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,143,0.0625,0.1875,0.0875,240.9450391204588,240.9450391202801,1.787157088983804e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,144,0.1875,0.16250000000000003,0.0875,149.56918195940162,149.56918195925113,1.5049295143398922e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,145,0.3125,0.1625,0.0625,223.76685989694704,223.76685989677617,1.708713170955889e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,146,0.4375,0.1875,0.0625,122.65581833847742,122.65581833835152,1.2589396192197455e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,147,0.375,0.175,0.07500000000000001,113.98009381260682,113.98009381248407,1.227533630299149e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,148,0.3125,0.1875,0.0875,205.86582924084803,205.86582924070524,1.4279066817834973e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,149,0.4375,0.16250000000000003,0.0875,101.3766244241758,101.37662442409078,8.502354376105359e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,150,0.5625,0.1625,0.0625,150.71638961314025,150.71638961303785,1.0240341907774564e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,151,0.6875,0.1875,0.0625,53.45411329669069,53.454113296667224,2.346922656215611e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,152,0.625,0.175,0.07500000000000001,75.6471073462088,75.64710734613739,7.140954494389007e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,153,0.5625,0.1875,0.0875,146.93742925368804,146.93742925359297,9.50706180447014e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,154,0.6875,0.16250000000000003,0.0875,40.83139146716669,40.8313914671649,1.7905676941154525e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,155,0.8125,0.1625,0.0625,85.79448398943309,85.79448398940862,2.447109181957785e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,156,0.9375,0.1875,0.0625,27.553805766843386,27.553805766838636,4.74997818855627e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,157,0.875,0.175,0.07500000000000001,47.8641753258489,47.86417532583633,1.2569500995596172e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,158,0.8125,0.1875,0.0875,88.55152069327764,88.55152069325818,1.9454660105111543e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,159,0.9375,0.16250000000000003,0.0875,22.458973899695163,22.458973899692502,2.660982545421575e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,160,0.0625,0.0125,0.11250000000000002,240.94503912045448,240.94503912026286,1.9161916497978382e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,161,0.1875,0.037500000000000006,0.11250000000000002,149.569181959403,149.5691819592576,1.454054654459469e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,162,0.125,0.025,0.125,142.65309097639945,142.65309097624112,1.5833734323678073e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,163,0.0625,0.037500000000000006,0.1375,259.80809551273137,259.80809551251144,2.199271875724662e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,164,0.1875,0.0125,0.1375,181.52863345274397,181.52863345254983,1.9414869711908977e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,165,0.3125,0.0125,0.11250000000000002,205.86582924084192,205.865829240682,1.5992895896488335e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,166,0.4375,0.037500000000000006,0.11250000000000002,101.3766244241776,101.37662442409781,7.979394922585925e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,167,0.375,0.025,0.125,113.98009381260555,113.9800938124777,1.2784084901795723e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,168,0.3125,0.037500000000000006,0.1375,223.76685989694474,223.76685989676722,1.7752199710230343e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,169,0.4375,0.0125,0.1375,122.65581833848167,122.6558183383661,1.155626705440227e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,170,0.5625,0.0125,0.11250000000000002,146.93742925368335,146.93742925356685,1.1650058695522603e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,171,0.6875,0.037500000000000006,0.11250000000000002,40.83139146716581,40.83139146717595,1.013944483929663e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,172,0.625,0.025,0.125,75.6471073462072,75.6471073461257,8.151346264639869e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,173,0.5625,0.037500000000000006,0.1375,150.71638961313812,150.71638961302668,1.1144152267661411e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,174,0.6875,0.0125,0.1375,53.45411329669448,53.454113296679864,1.461586407458526e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,175,0.8125,0.0125,0.11250000000000002,88.55152069327644,88.55152069324171,3.47313289239537e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,176,0.9375,0.037500000000000006,0.11250000000000002,22.458973899694936,22.45897389968785,7.084111075528199e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,177,0.875,0.025,0.125,47.86417532584908,47.86417532582629,2.2794210963184014e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,178,0.8125,0.037500000000000006,0.1375,85.7944839894324,85.79448398940643,2.596323156467406e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,179,0.9375,0.0125,0.1375,27.553805766840085,27.553805766835048,5.03774799653911e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,180,0.0625,0.0625,0.11250000000000002,245.5402690495548,245.54026904935964,1.9517187865858432e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,181,0.1875,0.0875,0.11250000000000002,148.04854826960383,148.04854826945862,1.4520651347993407e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,182,0.125,0.07500000000000001,0.125,140.26609181926088,140.26609181910823,1.5265300135069992e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,183,0.0625,0.0875,0.1375,263.76536239705933,263.76536239684776,2.1157120499992743e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,184,0.1875,0.0625,0.1375,178.41522559268105,178.4152255924994,1.81643144969712e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,185,0.3125,0.0625,0.11250000000000002,208.59456976956054,208.59456976940552,1.5501200323342346e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,186,0.4375,0.0875,0.11250000000000002,101.31768972376494,101.31768972368307,8.186873401427874e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,187,0.375,0.07500000000000001,0.125,115.71807821632052,115.71807821619528,1.2524026260507526e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,188,0.3125,0.0875,0.1375,226.54639928615234,226.54639928598377,1.6856915863172617e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,189,0.4375,0.0625,0.1375,127.39844443437777,127.39844443426671,1.1105782959930366e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,190,0.5625,0.0625,0.11250000000000002,144.5879939274502,144.58799392734343,1.0678036233002786e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,191,0.6875,0.0875,0.11250000000000002,41.1945457903774,41.19454579038266,5.265121671982342e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,192,0.625,0.07500000000000001,0.125,75.08174278606262,75.08174278598514,7.747757990728132e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,193,0.5625,0.0875,0.1375,153.09879023742505,153.0987902373185,1.0655298865458462e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,194,0.6875,0.0625,0.1375,59.048619702442785,59.04861970242853,1.425348727934761e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,195,0.8125,0.0625,0.11250000000000002,84.85202797201406,84.85202797198653,2.752642558334628e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,196,0.9375,0.0875,0.11250000000000002,20.245151023764155,20.245151023761363,2.7924329515371937e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,197,0.875,0.07500000000000001,0.125,47.06678637381286,47.066786373795594,1.7266188478970435e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,198,0.8125,0.0875,0.1375,86.34111450832852,86.3411145083043,2.4215296434704214e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,199,0.9375,0.0625,0.1375,25.14474299477291,25.14474299477163,1.2789769243681803e-12,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,200,0.0625,0.11250000000000002,0.11250000000000002,247.00324155635852,247.00324155616457,1.9394974515307695e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,201,0.1875,0.1375,0.11250000000000002,149.44201923508862,149.44201923494143,1.4719603314006235e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,202,0.125,0.125,0.125,140.6320817754773,140.63208177533315,1.4415491023100913e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,203,0.0625,0.1375,0.1375,265.0645794334777,265.0645794332779,1.9980461729574017e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,204,0.1875,0.11250000000000002,0.1375,179.07407429953108,179.07407429936225,1.688249540165998e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,205,0.3125,0.11250000000000002,0.11250000000000002,209.90228761731635,209.90228761716295,1.5339196579589043e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,206,0.4375,0.1375,0.11250000000000002,100.26031424184852,100.26031424176652,8.199663170671556e-11,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,207,0.375,0.125,0.125,118.20829165050587,118.20829165038752,1.1834799806820229e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
cantilever_external_open_source_fem_stress_cloud,scikit-fem,4,208,0.3125,0.1375,0.1375,228.75145721611145,228.7514572159523,1.5913315110083204e-10,ok,element-centroid von Mises comparison for projected x-z stress cloud
